,Time,Open,High,Low,Close,Volume
245,1662854400,21356.37,21865.66,21656.03,21831.72,14386.63340528
246,1662768000,21127.1,21815.15,21366.61,21651.52,17750.76003376
247,1662681600,19294.49,21616.21,19322.56,21364.5,39579.81208118
248,1662595200,19014.43,19460.7,19293.03,19321.87,20327.61614165
249,1662508800,18527.0,19466.09,18790.77,19293.52,25583.39915964
250,1662422400,18663.25,20179.86,19794.59,18790.91,34029.11126955
251,1662336000,19633.11,20060.0,20003.85,19794.58,13935.11385555
252,1662249600,19588.27,20026.2,19833.59,20004.73,10670.60766559
253,1662163200,19655.0,20053.9,19953.4,19835.47,9538.49811675
254,1662076800,19755.0,20444.0,20132.67,19953.74,19929.54590305
255,1661990400,19561.01,20205.53,20048.27,20133.65,23858.64862602
256,1661904000,19799.97,20489.0,19813.97,20048.26,36587.60323535
257,1661817600,19540.14,20582.64,20286.95,19813.17,46462.27938622
258,1661731200,19545.57,20427.19,19552.31,20286.97,33436.35652183
259,1661644800,19513.74,20164.26,20035.3,19554.03,17117.31912737
260,1661558400,19800.0,20389.14,20240.63,20036.69,22160.97938125
261,1661472000,20112.78,21878.05,21561.49,20240.72,37169.02639568
262,1661385600,21307.32,21818.32,21367.12,21561.86,17065.2835044
263,1661299200,21147.41,21925.0,21526.74,21367.12,22538.91385671
264,1661212800,20889.69,21679.52,21396.37,21528.34,22744.05096265
265,1661126400,20889.69,21540.0,21514.45,21398.25,26215.93682469
266,1661040000,21067.33,21795.08,21139.22,21518.62,16024.82128336
267,1660953600,20760.93,21372.93,20834.94,21139.23,21809.4048831
268,1660867200,20782.39,23206.76,23188.94,20834.94,45962.7257428
269,1660780800,23107.27,23600.0,23344.42,23189.46,13825.6308966
270,1660694400,23180.14,24448.49,23857.89,23341.17,22747.43895287
271,1660608000,23668.0,24253.98,24099.7,23857.93,19601.90580439
272,1660521600,23777.0,25214.57,24316.58,24097.82,27821.25610894
273,1660435200,24151.63,25054.1,24456.17,24316.71,23306.17100393
274,1660348800,24302.36,24898.91,24415.08,24456.49,13678.30446343
275,1660262400,23600.01,24463.01,23944.85,24415.18,17244.15100332
276,1660176000,23862.66,24929.99,23959.3,23944.86,29681.35922757
277,1660089600,22666.23,24224.67,23158.32,23962.18,25974.49772434
278,1660003200,22871.66,23929.35,23815.68,23158.27,22349.07822206
279,1659916800,23158.32,24251.08,23180.26,23815.65,24093.33217697
280,1659830400,22852.13,23405.02,22960.86,23177.39,8297.19227173
281,1659744000,22917.49,23357.19,23320.71,22960.93,9285.19244923
282,1659657600,22589.83,23478.58,22624.44,23320.81,26745.91293062
283,1659571200,22392.88,23234.29,22824.88,22623.94,21755.96366822
284,1659484800,22694.56,23650.96,22994.78,22825.0,23966.78092491
285,1659398400,22659.06,23464.97,23273.85,22989.4,15013.77828925
286,1659312000,22850.0,23518.89,23307.44,23273.86,12543.48560075
287,1659225600,23240.01,24192.18,23648.15,23307.44,7969.64723008
288,1659139200,23516.11,24666.0,23787.84,23650.13,13265.47821461
289,1659052800,23429.71,24450.0,23851.66,23784.5,18431.00204878
290,1658966400,22580.86,24206.11,22960.74,23851.7,25681.25351287
291,1658880000,21045.73,23110.73,21260.22,22962.59,24206.7301153
292,1658793600,20715.0,21344.43,21312.06,21261.57,19333.35688939
293,1658707200,21254.97,22665.74,22583.37,21313.41,22277.31378773
294,1658620800,22263.85,23036.46,22451.36,22583.43,9132.96152481
295,1658534400,21941.01,23006.16,22688.85,22450.69,12592.30066753
296,1658448000,22505.56,23763.55,23152.76,22687.68,20884.25890814
297,1658361600,22340.07,23434.65,23225.24,23153.96,24113.43095206
298,1658275200,22899.0,24287.13,23398.46,23226.99,34094.81155381
299,1658188800,21578.57,23800.0,22434.97,23395.06,34808.90125305
300,1658102400,20755.95,22777.0,20791.74,22427.56,31445.5132866
301,1658016000,20750.1,21667.1,21189.23,20791.74,11450.67396279
302,1657929600,20475.94,21582.71,20823.06,21189.68,12479.60342503
303,1657843200,20368.67,21196.37,20574.96,20827.55,17731.34162095
304,1657756800,19607.14,20893.73,20219.69,20577.02,24371.50910244
305,1657670400,18892.0,20330.71,19304.71,20220.23,28211.91563971
306,1657584000,19226.47,20037.46,19942.44,19303.65,21631.52226271
307,1657497600,19860.12,20854.32,20850.65,19942.43,16061.45339697
308,1657411200,20636.53,21595.75,21582.23,20850.65,9610.90399408
309,1657324800,21311.04,21959.3,21582.28,21583.99,9424.31410235
310,1657238400,21172.0,22490.54,21618.04,21582.2,25311.00378887
311,1657152000,20224.8,21855.72,20542.66,21614.6,25211.332802
312,1657065600,19743.0,20650.0,20153.74,20542.67,18489.12900774
313,1656979200,19274.95,20734.89,20212.42,20153.51,21938.40185419
314,1656892800,19029.33,20331.76,19291.35,20211.35,14462.57230204
315,1656806400,18755.75,19622.33,19225.54,19291.33,11826.36538269
316,1656720000,18955.02,19422.02,19252.76,19224.03,10707.74160684
317,1656633600,18938.33,20879.99,19985.62,19252.76,32977.00052272
318,1656547200,18603.0,20143.53,20098.0,19985.62,28361.45876221
319,1656460800,19823.43,20410.91,20253.5,20094.79,18278.45185883
320,1656374400,20164.7,21189.99,20722.95,20252.89,17658.6604167
321,1656288000,20500.0,21520.0,21024.85,20725.17,17440.94268269
322,1656201600,20944.68,21866.0,21474.14,21027.92,11145.88852674
323,1656115200,20900.0,21594.5,21221.13,21478.04,12877.9734191
324,1656028800,20712.54,21537.46,21104.45,21223.72,21361.7652594
325,1655942400,19869.41,21211.97,19970.07,21104.45,21460.76883515
326,1655856000,19751.51,20873.52,20699.63,19968.46,26569.63207564
327,1655769600,20328.03,21711.0,20547.68,20696.96,23770.75139634
328,1655683200,19603.8,21041.62,20552.39,20549.75,24904.11647858
329,1655596800,17934.26,20795.11,18944.66,20552.44,29383.34368967
330,1655510400,17567.45,20750.0,20447.86,18948.89,52894.97568032
331,1655424000,20209.73,21338.7,20371.96,20447.86,25560.04919013
332,1655337600,20200.0,22974.1,22562.33,20372.0,37587.2170128
333,1655251200,20071.0,22769.12,22120.23,22562.33,62040.45345538
334,1655164800,20816.4,23299.22,22460.97,22120.25,47382.80135514
335,1655078400,21920.0,26869.35,26555.17,22460.97,81724.84469418
336,1654992000,26532.95,28516.33,28395.03,26555.2,18661.94193886
337,1654905600,28080.01,29411.11,29058.79,28388.63,13276.76193059
338,1654819200,28821.15,30337.83,30079.59,29063.11,23208.77056569
339,1654732800,29904.0,30679.72,30182.92,30079.62,13334.23491125
340,1654646400,29829.98,31306.32,31111.0,30177.0,16775.53319148
341,1654560000,29200.0,31549.21,31349.59,31106.9,23234.0811685
342,1654473600,29866.44,31745.0,29899.62,31343.61,20384.91220986
343,1654387200,29505.65,30158.44,29837.56,29901.54,5482.4963235
344,1654300800,29454.14,29952.0,29672.77,29843.18,6390.75942952
345,1654214400,29213.47,30674.95,30429.12,29670.85,15016.78184772
346,1654128000,29558.61,30655.0,29789.19,30433.75,18519.12608247
347,1654041600,29308.01,31964.56,31784.18,29788.79,26857.46263482
348,1653955200,31195.9,32383.96,31716.67,31784.05,21187.77667355
349,1653868800,29273.65,32232.16,29447.08,31711.42,24915.37275974
350,1653782400,28809.84,29550.0,29008.99,29447.07,6727.92770357
351,1653696000,28500.0,29239.52,28598.31,29008.99,7717.34367577
352,1653609600,28220.0,29355.4,29166.06,28598.31,21035.53736928
353,1653523200,28000.0,29850.0,29503.48,29166.06,26598.58606063
354,1653436800,29296.12,30192.08,29627.61,29503.49,17180.56600794
355,1653350400,28611.0,29802.0,29079.31,29626.44,17077.03870179
356,1653264000,28847.72,30635.39,30258.04,29082.52,25413.0825529
357,1653177600,29211.0,30457.9,29407.4,30260.87,11774.13662231
358,1653091200,28913.26,29613.34,29155.74,29408.26,9998.48360206
359,1653004800,28690.92,30729.83,30274.59,29155.75,34328.18791921
360,1652918400,28645.2,30500.0,28671.5,30274.59,29009.9710577
361,1652832000,28605.0,30675.92,30412.1,28672.94,28348.42643576
362,1652745600,29415.01,30750.0,29839.89,30412.12,19833.30676705
363,1652659200,29055.0,31293.31,31290.02,29839.89,22646.18507353
364,1652572800,29436.06,31418.35,30041.9,31290.05,16440.89298551
365,1652486400,28564.38,30287.58,29234.73,30041.88,15245.46818403
366,1652400000,28662.7,30990.0,28941.95,29232.18,34643.05118869
367,1652313600,25338.53,30091.2,28977.75,28941.95,70702.60931849
368,1652227200,27682.38,32185.9,31002.39,28972.34,61128.25296303
369,1652140800,29735.05,32645.49,30078.27,31002.39,55818.01900282
370,1652054400,30010.0,34231.54,34033.49,30078.27,55136.45332765
371,1651968000,33701.0,35499.93,35458.0,34027.91,22357.51152059
372,1651881600,34785.0,36125.0,35999.1,35458.0,11372.45319184
373,1651795200,35255.4,36664.4,36537.22,35999.1,28626.6487821
374,1651708800,35568.0,39864.55,39669.56,36537.22,28832.99792317
375,1651622400,37651.38,40038.27,37719.58,39669.56,21513.95419034
376,1651536000,37505.01,38643.48,38510.88,37719.59,17946.99450089
377,1651449600,38041.0,39181.27,38469.49,38510.89,17946.98346298
378,1651363200,37401.0,38675.37,37640.35,38473.05,7980.89975954
379,1651276800,37590.0,38795.0,38592.27,37644.1,6931.07200088
380,1651190400,38161.85,39926.8,39741.21,38593.1,14282.25993546
381,1651104000,38883.83,40400.0,39251.02,39743.22,16718.83057299
382,1651017600,37882.83,39470.0,38118.43,39251.11,20832.19649199
383,1650931200,37700.0,40817.16,40440.9,38113.82,21648.1142493
384,1650844800,38210.24,40605.3,39463.75,40439.22,20515.87532995
385,1650758400,39000.0,39945.74,39459.63,39464.56,6436.45656858
386,1650672000,39296.19,39993.82,39712.2,39465.87,6957.16710365
387,1650585600,39174.8,40802.65,40483.38,39712.25,16871.32104798
388,1650499200,39744.75,43109.47,41371.88,40480.81,17204.35326683
389,1650412800,40900.0,42209.58,41501.56,41377.61,14609.28392672
390,1650326400,40571.99,41772.94,40810.87,41503.85,10218.113707
391,1650240000,38550.0,41100.0,39681.11,40803.58,13090.79423386
392,1650153600,39553.07,40605.46,40387.6,39683.54,4833.31493601
393,1650067200,40005.0,40699.99,40554.6,40387.6,4084.16565112
394,1649980800,39770.22,40850.0,39953.62,40554.58,6448.01134712
395,1649894400,39573.8,41512.43,41147.15,39954.08,11020.37202049
396,1649808000,39550.0,41570.88,40086.7,41146.68,11457.63380548
397,1649721600,39250.0,40705.68,39535.88,40086.23,13866.41847396
398,1649635200,39204.59,42424.14,42165.96,39535.87,17229.3729009
399,1649548800,41885.86,43443.32,42766.46,42165.96,5770.49368126
400,1649462400,42118.96,42816.38,42261.9,42766.93,4805.71689778
401,1649376000,42112.0,44000.0,43444.71,42262.02,11929.52123708
402,1649289600,42734.69,43908.58,43166.71,43452.18,13245.36612438
403,1649203200,43115.26,45523.25,45509.92,43166.7,24250.37283725
404,1649116800,45371.16,47200.0,46594.39,45506.5,14390.57308541
405,1649030400,45129.93,46900.0,46420.08,46596.83,13802.44111729
406,1648944000,45552.07,47469.4,45826.24,46422.16,8773.77185888
407,1648857600,45642.89,47219.46,46296.36,45826.27,8380.14274375
408,1648771200,44232.86,46739.24,45525.25,46296.34,18111.13598043
409,1648684800,45211.0,47624.09,47078.02,45528.45,17454.79144251
410,1648598400,46544.89,47717.01,47448.41,47078.03,12672.44584707
411,1648512000,46589.0,48124.94,47146.92,47454.19,15776.65108647
412,1648425600,46662.28,48240.0,46850.01,47144.92,18787.66318707
413,1648339200,44437.22,46950.0,44538.21,46850.01,10356.10317002
414,1648252800,44091.09,44820.58,44336.19,44539.42,7305.17827992
415,1648166400,43605.8,45130.91,44012.36,44331.85,19128.13735444
416,1648080000,42627.48,44241.0,42899.71,44012.29,21827.93263859
417,1647993600,41766.79,43036.95,42376.03,42899.71,13745.27563632
418,1647907200,40885.19,43389.79,41017.7,42378.26,19913.28660924
419,1647820800,40509.0,41578.33,41287.24,41017.71,10996.47661055
420,1647734400,40918.72,42330.1,42232.05,41287.24,7621.03036678
421,1647648000,41534.89,42429.0,41781.37,42232.26,8630.97283924
422,1647561600,40130.0,42396.04,40950.23,41774.98,17181.15226772
423,1647475200,40521.0,41486.0,41127.96,40950.33,15717.77421989
424,1647388800,38850.0,41717.67,39298.11,41127.97,22805.48259593
425,1647302400,38135.0,39900.0,39678.51,39298.1,14924.67641882
426,1647216000,37560.4,39906.39,37793.4,39674.17,13566.81093809
427,1647129600,37580.86,39318.19,38815.56,37793.01,8046.37612453
428,1647043200,38654.02,39472.17,38732.33,38813.02,5644.14686801
429,1646956800,38234.08,40251.51,39431.4,38732.04,15908.57521389
430,1646870400,38560.85,42053.84,41949.28,39433.71,20814.01456026
431,1646784000,38655.98,42597.84,38749.16,41953.97,24651.67344036
432,1646697600,37851.54,39376.65,37991.05,38749.38,19132.76914326
433,1646611200,37161.88,39556.58,38406.82,37994.0,19544.28414901
434,1646524800,38091.02,39730.5,39407.87,38408.38,10099.98545246
435,1646438400,38587.27,39600.0,39166.5,39402.43,8440.51638896
436,1646352000,38577.01,42524.87,42464.41,39166.51,24080.60599433
437,1646265600,41811.0,44096.45,43916.47,42464.41,19278.28224695
438,1646179200,43342.16,45426.45,44440.0,43912.34,17466.98591437
439,1646092800,42850.0,44993.12,43189.61,44439.95,22596.96095342
440,1646006400,37455.71,44240.77,37716.57,43192.66,25699.68423401
441,1645920000,37020.0,39875.71,39146.97,37717.08,14440.23638182
442,1645833600,38592.04,40300.5,39242.71,39137.8,8601.67109728
443,1645747200,38016.44,39716.0,38347.3,39238.48,20761.66924479
444,1645660800,34322.0,39720.0,37268.18,38347.3,42124.51876077
445,1645574400,37055.0,39276.85,38251.67,37268.19,15510.11329997
446,1645488000,36350.0,38469.06,37022.11,38251.48,22767.08772002
447,1645401600,36811.0,39506.91,38395.99,37023.0,20970.76378699
448,1645315200,38000.0,40146.07,40101.93,38389.03,10972.32175685
449,1645228800,39655.0,40469.82,39993.64,40101.94,6277.30201343
450,1645142400,39425.07,40990.9,40537.94,39983.56,16491.0130588
451,1645056000,40099.99,44195.62,43895.55,40536.73,18630.10842181
452,1644969600,43330.59,44585.69,44580.73,43895.56,9663.44040395
453,1644883200,42433.28,44775.96,42548.71,44583.52,14154.73452625
454,1644796800,41570.0,42876.15,42073.37,42548.71,14805.98338836
455,1644710400,41885.61,42781.96,42244.91,42074.99,6208.94093653
456,1644624000,41750.0,43050.0,42386.47,42244.97,8664.419567
457,1644537600,42000.0,43962.13,43521.88,42386.47,19367.4151999
458,1644451200,43210.0,45855.0,44416.39,43527.71,20024.52326862
459,1644364800,43155.5,44865.46,44087.58,44416.35,12785.8117079
460,1644278400,42688.0,45519.24,43868.08,44085.59,20387.64565183
461,1644192000,41678.79,44533.0,42416.06,43868.07,20040.49860442
462,1644105600,41135.39,42719.93,41411.59,42415.16,6447.88488893
463,1644019200,40955.4,41970.0,41613.75,41404.85,11187.20118795
464,1643932800,37051.36,41788.81,37324.61,41614.64,22537.5582634
465,1643846400,36259.01,37450.75,36923.39,37329.91,13283.28624677
466,1643760000,36584.29,38888.88,38714.27,36923.39,13787.58718711
467,1643673600,38021.53,39300.0,38492.53,38716.88,16379.93141492
468,1643587200,36640.94,38785.04,37904.99,38491.93,19654.98487168
469,1643500800,37365.31,38384.07,38189.82,37901.35,10632.53591257
470,1643414400,37300.0,38748.43,37741.9,38191.1,13103.19076443
471,1643328000,36162.48,38023.74,37188.37,37741.9,22716.16494796
472,1643241600,35526.36,37249.0,36846.22,37188.37,23601.4620954
473,1643155200,36254.97,38960.0,36980.0,36840.63,27403.99125336
474,1643068800,35716.15,37579.81,36687.58,36980.0,21597.52201359
475,1642982400,32933.33,37574.63,36275.28,36693.32,38776.29020908
476,1642896000,34625.0,36555.55,35075.7,36282.47,17440.22740453
477,1642809600,34017.56,36835.93,36456.67,35066.43,30044.12486365
478,1642723200,35422.0,41127.79,40671.77,36456.94,50742.89616126
479,1642636800,40555.0,43511.99,41672.14,40670.97,17860.82318928
480,1642550400,41126.0,42586.03,42372.15,41674.27,15642.41727542
481,1642464000,41287.79,42692.71,42214.66,42369.74,13658.50365699
482,1642377600,41567.64,43200.0,43104.34,42218.01,10963.85191034
483,1642291200,42600.0,43497.24,43098.2,43104.34,6481.6580227
484,1642204800,42577.35,43819.39,43090.72,43098.2,6318.38550193
485,1642118400,41752.0,43473.98,42576.27,43090.72,13545.75086459
486,1642032000,42325.0,44453.22,43921.21,42581.65,14772.09478571
487,1641945600,42459.21,44342.83,42749.84,43920.37,16250.21469714
488,1641859200,41274.8,43130.0,41824.06,42753.44,19697.46613255
489,1641772800,39650.0,42250.0,41876.52,41824.07,25232.35739583
490,1641686400,41209.53,42831.12,41684.84,41876.52,11074.22498167
491,1641600000,40505.3,42318.97,41564.57,41684.84,15454.11315131
492,1641513600,40571.53,43144.72,43081.79,41565.18,26122.19990673
493,1641427200,42432.99,43794.5,43446.34,43083.76,20780.04784989
494,1641340800,42500.0,47076.55,45817.13,43436.04,25067.67476765
495,1641254400,45515.0,47532.89,46459.57,45814.61,16320.32712866
496,1641168000,45700.0,47583.33,47299.06,46459.56,10841.81020453
497,1641081600,46633.36,47990.0,47733.43,47299.07,6833.49845548
498,1640995200,46205.0,47967.12,46211.24,47733.43,9463.6617111
499,1640908800,45650.0,48574.7,47122.09,46211.24,19010.24134509
500,1640822400,45938.44,47926.15,46471.24,47122.08,27413.65364976
501,1640736000,46094.02,48149.58,47542.2,46471.24,20326.32142372
502,1640649600,47300.23,50720.35,50720.35,47543.09,23116.75583707
503,1640563200,50480.0,52100.0,50804.33,50717.77,11596.91468191
504,1640476800,49460.0,51295.33,50428.31,50801.79,6863.39473781
505,1640390400,50191.84,51171.68,50852.31,50428.31,5550.57153185
506,1640304000,50445.55,51878.6,50842.06,50851.38,11690.45418179
507,1640217600,48032.16,51397.82,48608.61,50842.2,16627.04627954
508,1640131200,48450.0,49595.0,48914.7,48608.62,10753.4990677
509,1640044800,46645.05,49339.31,46926.07,48914.7,15461.4105731
510,1639958400,45568.0,47548.93,46687.2,46926.07,16039.38510407
511,1639872000,46440.11,48351.92,46857.49,46687.19,9518.7071282
512,1639785600,45515.72,47368.73,46159.87,46859.46,8170.85303229
513,1639699200,45469.32,48000.0,47634.2,46166.5,18556.07900007
514,1639612800,47524.66,49459.39,48878.83,47634.22,12731.23681745
515,1639526400,46530.0,49500.0,48359.23,48884.78,21621.70983741
516,1639440000,46300.0,48686.91,46727.89,48367.43,17107.0342879
517,1639353600,45727.92,50218.42,50089.64,46727.89,20797.28834629
518,1639267200,48665.43,50828.13,49424.47,50089.64,10411.08180306
519,1639180800,46786.78,49517.18,47170.94,49407.75,11045.22374119
520,1639094400,46900.0,50148.49,47568.43,47170.94,15689.5742182
521,1639008000,47323.23,50844.86,50520.94,47568.43,15749.4243393
522,1638921600,48650.02,51250.0,50625.24,50519.68,13138.99183299
523,1638835200,50067.1,51995.0,50529.56,50625.48,14107.33216632
524,1638748800,47200.0,51105.0,49484.21,50529.56,23082.30465624
525,1638662400,47827.0,49783.0,49235.26,49484.22,21727.13821193
526,1638576000,42333.0,53876.09,53633.02,49241.12,39023.32978526
527,1638489600,51640.0,57670.68,56521.45,53638.04,19567.63113833
528,1638403200,55845.0,57423.69,57226.51,56521.46,12969.21952648
529,1638316800,56465.75,59118.84,56998.35,57226.5,16607.30872879
530,1638230400,55910.33,59249.77,57838.06,56987.97,18038.78770838
531,1638144000,56730.0,58908.27,57318.51,57838.06,13454.23335496
532,1638057600,53327.0,57490.0,54759.04,57317.17,8222.42493442
533,1637971200,53642.58,55316.67,53757.67,54759.05,7899.30349126
534,1637884800,53533.0,59194.0,58994.72,53757.67,25946.30174683
535,1637798400,57037.04,59445.99,57158.58,58987.27,10668.67680723
536,1637712000,55875.01,57607.97,57562.65,57162.66,12509.25971944
537,1637625600,55377.0,57886.03,56280.81,57566.85,14019.78167156
538,1637539200,55641.03,59526.51,58671.22,56280.81,15889.22078935
539,1637452800,58509.69,60070.0,59760.76,58671.21,6661.36635434
540,1637366400,57423.35,59900.0,58122.15,59760.76,7584.65241653
541,1637280000,55625.0,58412.12,56898.46,58122.16,18554.56064192
542,1637193600,56514.13,60977.21,60351.51,56898.0,26749.21203012
543,1637107200,58380.0,60824.38,60101.56,60351.51,20907.21545076
544,1637020800,58638.0,63624.6,63621.05,60107.98,24910.15267457
545,1636934400,63371.0,66339.9,65505.03,63624.59,10426.55522646
546,1636848000,63596.9,65525.0,64400.01,65505.02,6081.57225975
547,1636761600,63394.17,64990.0,64144.42,64400.01,5968.10354833
548,1636675200,62300.0,65477.06,64807.73,64147.9,13658.626579
549,1636588800,64133.78,65600.0,64912.2,64807.59,10259.51472415
550,1636502400,62800.0,69000.0,66938.76,64912.2,19030.24517744
551,1636416000,66261.79,68568.85,67554.13,66944.66,14996.62508818
552,1636329600,63309.12,67792.77,63309.12,67554.84,17661.87297159
553,1636243200,61397.86,63327.96,61539.3,63309.13,5596.02460734
554,1636156800,60125.0,61599.25,61006.14,61539.31,6366.43859189
555,1636070400,60777.0,62638.59,61444.49,61006.15,10598.79620286
556,1635984000,60728.77,63114.14,62935.4,61444.5,11051.75853921
557,1635897600,60070.0,63568.36,63266.5,62935.41,12951.87181247
558,1635811200,60672.16,64300.0,60956.4,63266.51,13694.11539462
559,1635724800,59500.0,62500.0,61346.17,60949.54,11724.34161877
560,1635638400,60001.0,62427.02,61896.38,61343.68,8371.1698899
561,1635552000,60725.01,62379.2,62287.95,61892.41,6793.59698552
562,1635465600,60188.73,62974.0,60591.63,62276.72,15497.01101939
563,1635379200,57653.88,62477.47,58462.73,60591.65,19354.49897509
564,1635292800,58100.0,61488.0,60333.19,58455.47,18856.68565412
565,1635206400,59837.07,63290.49,63081.96,60337.62,12181.48144997
566,1635120000,60653.5,63726.58,60847.91,63083.54,10496.58058683
567,1635033600,59522.89,61491.96,61300.02,60854.48,8573.72719199
568,1634947200,59650.0,61750.0,60682.88,61300.01,6708.15013802
569,1634860800,60000.0,63750.0,62204.01,60687.64,17217.70765017
570,1634774400,62050.0,66650.85,66021.26,62204.02,23474.39133313
571,1634688000,63525.0,66999.0,64303.14,66026.54,19194.45410878
572,1634601600,61333.0,64500.0,62042.4,64303.14,17380.30486176
573,1634515200,59887.74,62675.19,61530.07,62042.41,19798.1489024
574,1634428800,58943.83,61744.17,60867.05,61527.11,9153.32273471
575,1634342400,60139.01,62350.0,61690.32,60877.42,10161.25819825
576,1634256000,56867.11,62910.0,57359.51,61695.39,27105.19764492
577,1634169600,56832.32,58520.71,57367.32,57359.51,12198.02457938
578,1634083200,54236.09,57771.33,56005.1,57367.32,14691.01338574
579,1633996800,53873.78,57674.55,57485.97,56005.1,15457.00896085
580,1633910400,54411.54,57833.23,54683.09,57487.44,13422.42081815
581,1633824000,54112.95,56545.24,54963.29,54690.53,9370.1912382
582,1633737600,53675.0,55500.0,53965.18,54962.29,7123.05512404
583,1633651200,53634.41,56113.0,53805.46,53963.82,12416.9019906
584,1633564800,53379.0,55356.85,55346.95,53797.82,15820.83417633
585,1633478400,50416.01,55757.11,51499.77,55339.48,25869.64925998
586,1633392000,49057.18,51906.23,49244.13,51493.99,17828.59726658
587,1633305600,46916.7,49505.0,48233.99,49245.54,13938.64182971
588,1633219200,47120.11,49300.0,47663.74,48233.99,7989.25925892
589,1633132800,47451.0,48359.33,48165.76,47657.69,7262.63442143
590,1633046400,43287.44,48500.0,43828.89,48165.76,20095.33155568
591,1632960000,41409.67,44110.17,41519.11,43824.43,12835.9838101
592,1632873600,40750.12,42638.99,41030.19,41522.16,10303.30152312
593,1632787200,40897.7,42780.0,42166.31,41026.07,10491.81363045
594,1632700800,42111.0,44366.96,43172.17,42171.76,10094.77099806
595,1632614400,40803.0,43937.0,42705.51,43178.02,9971.64545213
596,1632528000,41675.0,42998.76,42848.44,42705.51,7383.32390261
597,1632441600,40683.29,45200.0,44896.55,42848.92,22451.57711462
598,1632355200,43096.73,45000.0,43575.19,44897.59,13446.87468684
599,1632268800,40570.42,44035.44,40736.81,43575.1,19462.53865157
600,1632182400,39600.0,43639.88,43007.69,40719.6,27275.33818249
601,1632096000,42500.0,47358.92,47253.71,43012.97,27706.67636162
602,1632009600,46850.87,48379.19,48309.86,47255.92,7086.34626236
603,1631923200,47050.0,48825.62,47306.87,48314.56,7491.03449237
604,1631836800,46752.67,48176.64,47753.15,47303.5,9088.56956453
605,1631750400,47020.82,48499.99,48144.03,47753.16,11739.27966629
606,1631664000,46705.0,48475.0,47127.81,48148.12,12139.84206628
607,1631577600,44679.92,47274.92,44953.23,47127.22,12644.16435358
608,1631491200,43465.0,46900.0,46027.8,44947.72,15015.30289712
609,1631404800,44754.31,46462.98,45173.66,46024.23,6499.85821749
610,1631318400,44730.29,45989.94,44850.37,45171.83,6207.38337004
611,1631232000,44140.48,47040.76,46396.26,44851.45,14905.54795341
612,1631145600,45511.82,47400.0,46059.94,46400.0,13594.64633403
613,1631059200,44423.49,47381.47,46894.49,46060.36,19624.55093117
614,1630972800,42830.77,52944.96,52698.8,46894.5,29022.815351
615,1630886400,51020.08,52802.03,51789.17,52698.81,9571.75471136
616,1630800000,49500.0,51907.08,49944.89,51789.17,7743.93472308
617,1630713600,49400.0,50558.75,50025.0,49942.98,7595.48816499
618,1630627200,48349.66,51064.44,49279.38,50025.0,14577.22621879
619,1630540800,48620.73,50392.19,48834.27,49279.37,14120.3826407
620,1630454400,46537.62,49125.0,47110.33,48839.86,13010.83839478
621,1630368000,46708.93,48259.68,46996.8,47112.5,12919.43970212
622,1630281600,46866.0,48906.51,48802.58,46993.71,12249.23741495
623,1630195200,47801.0,49667.1,48942.89,48802.58,6935.09511006
624,1630108800,48370.0,49309.83,49081.08,48942.94,4895.70191319
625,1630022400,46361.01,49185.12,46851.47,49077.57,8924.12247655
626,1629936000,46315.48,49365.1,48991.57,46851.47,11651.34373853
627,1629849600,47122.02,49277.0,47682.45,48987.33,9289.23177109
628,1629763200,47600.0,49875.9,49504.53,47682.45,12068.33823315
629,1629676800,49012.84,50505.0,49284.38,49506.5,10824.26838095
630,1629590400,48102.89,49526.13,48870.21,49284.63,6243.39643384
631,1629504000,48285.28,49821.92,49349.99,48867.02,9574.83615164
632,1629417600,46644.95,49400.0,46769.02,49342.4,13184.67048641
633,1629331200,43955.0,47088.08,44709.1,46765.87,11938.12185013
634,1629244800,44216.47,46035.27,44675.34,44707.98,10327.49887365
635,1629158400,44405.39,47174.62,45903.22,44671.58,12756.14777945
636,1629072000,45676.91,48076.52,47014.38,45902.46,10467.66031475
637,1628985600,45525.19,47400.0,47109.64,47014.49,7745.70200802
638,1628899200,46034.93,48176.52,47833.64,47109.65,8130.36769388
639,1628812800,44249.64,47953.9,44422.15,47833.64,11794.94196257
640,1628726400,43714.36,46223.95,45553.1,44422.14,13169.78176994
641,1628640000,45350.74,46781.09,45601.82,45553.49,11628.32043954
642,1628553600,44650.27,46718.44,46280.0,45595.66,13756.50066875
643,1628467200,42821.3,46497.42,43829.15,46285.48,19464.72493503
644,1628380800,43131.97,45363.83,44628.11,43829.14,18712.27158173
645,1628294400,42457.27,44750.0,42869.59,44637.34,19634.79475606
646,1628208000,39876.74,43399.26,40888.73,42869.58,20425.1145444
647,1628121600,37300.0,41447.89,39718.9,40888.74,28507.85532682
648,1628035200,37509.0,39965.1,38189.4,39722.41,15327.67624669
649,1627948800,37627.21,39785.3,39149.59,38191.44,15094.81739624
650,1627862400,38690.0,40459.68,39859.18,39149.59,12379.41216528
651,1627776000,39426.0,42605.64,41499.0,39865.41,10617.67293456
652,1627689600,41064.11,42414.61,42233.66,41495.01,9351.94288576
653,1627603200,38342.0,42320.57,40039.44,42237.95,15063.2344059
654,1627516800,39229.47,40644.85,40035.1,40039.44,11022.42512817
655,1627430400,38803.34,40925.56,39475.99,40035.1,27198.33358111
